id,property_type,room_type,accommodates,bathrooms,bedrooms,beds
21054490,Condominium,Entire home/apt,5,1,2,2
4958693,Apartment,Entire home/apt,2,1,1,1
4090224,House,Entire home/apt,8,1.5,3,3
19081593,Apartment,Entire home/apt,4,1,1,2
3467633,Condominium,Entire home/apt,4,2,2,2
20884181,House,Private room,2,1,1,1
17508585,Apartment,Entire home/apt,2,1,0,1
6629066,Other,Entire home/apt,8,2,4,4
20998070,Condominium,Entire home/apt,10,2,3,5
18557368,House,Private room,1,1,1,1
18508181,Apartment,Entire home/apt,4,2,2,2
18704249,Apartment,Entire home/apt,2,1,1,1
20454661,Apartment,Private room,2,1,1,1
19081087,Apartment,Entire home/apt,4,1,1,2
16344877,Condominium,Entire home/apt,2,1,1,1
19490461,Apartment,Entire home/apt,11,1,3,8
11757166,House,Private room,2,1.5,1,1
6705513,Apartment,Private room,1,1,1,1
11970702,Condominium,Entire home/apt,4,2,2,2
21162111,Apartment,Entire home/apt,5,1,1,1
2021483,Condominium,Entire home/apt,6,2,2,2
7988755,Apartment,Private room,3,1,1,1
14463226,Condominium,Entire home/apt,8,2,2,5
6317446,Apartment,Entire home/apt,4,1,2,2
19653917,House,Entire home/apt,11,2.5,4,8
4287366,Apartment,Entire home/apt,3,1,2,2
1009275,House,Private room,2,1,1,1
6317722,Apartment,Entire home/apt,4,1,2,2
18714825,Condominium,Entire home/apt,5,1,2,3
9626428,Condominium,Entire home/apt,4,2,2,2
12208307,Apartment,Private room,1,1,1,3
10494550,House,Private room,2,1,1,1
16425613,House,Entire home/apt,14,3.5,3,7
20324947,Condominium,Private room,2,1,1,1
19636811,Condominium,Entire home/apt,6,2.5,2,3
15671680,Townhouse,Private room,2,1.5,1,1
13586491,Hostel,Private room,2,5,1,1
11492423,Apartment,Private room,2,1,1,1
18438986,Apartment,Shared room,2,1,1,1
14704252,House,Entire home/apt,10,2,3,3
7611271,House,Entire home/apt,7,2.5,4,4
19309417,Apartment,Entire home/apt,6,2,3,3
5054601,House,Private room,2,1,1,1
8888378,Condominium,Entire home/apt,4,1,1,1
6296656,Apartment,Entire home/apt,5,1,2,2
16497081,Apartment,Entire home/apt,6,1,2,2
8052617,Condominium,Entire home/apt,6,2,2,3
19488400,Apartment,Entire home/apt,10,2,3,7
7745117,Condominium,Entire home/apt,4,2,2,2
12738641,Apartment,Private room,1,1,1,1
20979190,House,Entire home/apt,6,1.5,2,3
3792147,Condominium,Shared room,1,1,1,1
18194203,Apartment,Entire home/apt,2,1,1,1
13672165,Condominium,Entire home/apt,4,2,2,3
13294824,House,Private room,2,2,1,1
11787441,House,Entire home/apt,4,2,2,2
18193552,Apartment,Entire home/apt,2,1,1,1
15227977,Apartment,Entire home/apt,6,1,2,3
5004278,Apartment,Entire home/apt,2,1,1,1
5856633,House,Entire home/apt,5,2,2,3
15326552,Condominium,Entire home/apt,8,2,3,4
2022303,Apartment,Entire home/apt,4,2,2,2
13671334,Apartment,Entire home/apt,2,1,1,1
6151079,House,Private room,2,1,1,1
20814727,Condominium,Entire home/apt,2,1,1,1
8274008,House,Private room,1,1,1,1
7330494,Apartment,Entire home/apt,2,1,1,1
5511924,Apartment,Private room,2,1,1,1
4151979,Apartment,Entire home/apt,8,4,4,4
14588643,Apartment,Entire home/apt,6,1.5,3,2
11653496,Condominium,Entire home/apt,8,2,2,5
17832598,House,Entire home/apt,14,2.5,4,9
13638077,Hostel,Private room,2,5,1,1
17045948,Apartment,Entire home/apt,2,1,1,2
13752754,Condominium,Entire home/apt,2,1,0,1
18209134,Apartment,Entire home/apt,2,1,1,1
19241264,Condominium,Entire home/apt,2,1.5,1,1
17553435,Apartment,Entire home/apt,5,1,1,1
16943329,Apartment,Entire home/apt,2,1,1,1
13555596,Apartment,Entire home/apt,2,1,1,1
6543678,Apartment,Entire home/apt,3,1,2,2
7083889,Apartment,Entire home/apt,4,1,1,2
20928823,Condominium,Entire home/apt,4,1,1,2
2021489,Condominium,Private room,3,1,1,1
19570965,House,Private room,4,2,2,2
19699256,Condominium,Entire home/apt,4,1,2,2
11474629,Apartment,Entire home/apt,5,1,1,3
13866156,Condominium,Entire home/apt,2,1,1,1
13063236,Condominium,Private room,3,1,1,1
16453322,Apartment,Entire home/apt,2,1,1,2
6640662,House,Entire home/apt,9,2,3,5
646087,House,Private room,2,1,1,1
14947188,Condominium,Entire home/apt,6,1,3,3
18584402,Apartment,Entire home/apt,2,1,1,1
18584689,Apartment,Entire home/apt,4,2,2,1
2135075,Condominium,Entire home/apt,4,1,2,2
18207334,Apartment,Entire home/apt,2,1,1,1
18490201,House,Entire home/apt,8,1.5,2,4
14914016,Apartment,Entire home/apt,4,2,2,2
18584041,Apartment,Entire home/apt,2,1,1,1
8409307,House,Entire home/apt,8,1.5,5,5
17093438,House,Entire home/apt,8,2.5,4,5
20648678,Apartment,Entire home/apt,4,2,2,2
20026196,Apartment,Entire home/apt,4,1,2,2
12128290,Apartment,Private room,2,1,1,1
20286788,House,Entire home/apt,4,1,2,2
10034183,Apartment,Entire home/apt,3,2,1,1
19489369,Apartment,Entire home/apt,5,1,1,3
7475557,Apartment,Entire home/apt,10,2,3,7
18518371,Apartment,Entire home/apt,2,1,1,1
15131365,Apartment,Entire home/apt,2,1,1,1
9507164,Hostel,Private room,2,6,1,1
18197896,Apartment,Entire home/apt,12,2.5,3,6
11767622,Condominium,Private room,2,1,1,1
4358790,Apartment,Entire home/apt,2,1,1,1
13028935,Condominium,Entire home/apt,5,1,1,2
18517493,Apartment,Entire home/apt,2,1,1,1
13864415,Townhouse,Private room,2,2,1,1
5590505,Apartment,Entire home/apt,2,1,1,1
20057330,House,Entire home/apt,16,3.5,5,10
18527992,Condominium,Private room,1,1,1,1
1887581,Apartment,Entire home/apt,6,1,2,3
20417844,Condominium,Private room,2,1,1,1
1887507,Apartment,Private room,2,1,1,1
13864196,Townhouse,Private room,2,2,1,1
5868798,Apartment,Entire home/apt,4,1,2,2
7933149,Hostel,Private room,2,6,1,1
20647029,Apartment,Entire home/apt,4,2,2,2
12405534,Apartment,Entire home/apt,2,1,1,1
14404369,Apartment,Entire home/apt,2,1,1,1
395975,Apartment,Private room,3,1,1,1
5999291,Apartment,Entire home/apt,2,1,1,1
19330844,Apartment,Entire home/apt,2,1,0,1
16484929,Apartment,Entire home/apt,2,1,0,1
11127085,Apartment,Entire home/apt,2,1.5,1,1
11592067,Apartment,Entire home/apt,5,2,2,2
13863117,Townhouse,Private room,2,2,1,1
5163162,Apartment,Entire home/apt,8,1,2,4
13306033,Apartment,Entire home/apt,4,1,2,2
8055839,Apartment,Entire home/apt,4,1,2,2
16894082,Apartment,Entire home/apt,4,2,1,2
19777573,Apartment,Private room,2,1,1,1
5019306,House,Entire home/apt,4,1.5,2,2
20056038,Apartment,Entire home/apt,5,1,2,2
13044229,Apartment,Entire home/apt,2,1,1,1
14884243,Apartment,Private room,1,1,1,1
9013631,Apartment,Entire home/apt,11,1,3,8
6310903,House,Entire home/apt,6,2.5,4,4
19007419,Townhouse,Entire home/apt,4,2,2,2
14789788,Condominium,Private room,2,1,1,1
4261781,Apartment,Entire home/apt,4,1,2,2
10749794,Condominium,Entire home/apt,6,1,1,4
18647116,Apartment,Entire home/apt,4,2,2,2
19672006,Apartment,Private room,2,1,1,1
13550969,Apartment,Entire home/apt,11,1,3,8
13190410,Townhouse,Entire home/apt,14,2,5,9
19160270,Apartment,Entire home/apt,14,1.5,4,9
20612618,Apartment,Shared room,2,1,1,1
15254173,Condominium,Private room,2,1,1,1
17560124,Apartment,Entire home/apt,13,2,3,7
15221390,Apartment,Entire home/apt,14,2,4,7
21150550,Condominium,Private room,2,1,1,1
13924495,Apartment,Entire home/apt,6,2,3,6
6489209,House,Shared room,2,1,1,1
15376003,House,Private room,3,1,1,1
15434732,Condominium,Entire home/apt,4,1,2,2
20431834,Other,Private room,2,1,1,1
20726260,House,Private room,2,1,0,1
15581676,Apartment,Entire home/apt,2,1,1,1
14107067,Condominium,Entire home/apt,6,2,2,2
20611504,Apartment,Shared room,1,1,1,1
14663743,Condominium,Entire home/apt,9,2,3,5
21039322,Guest suite,Private room,2,1,0,1
10758,Other,Private room,1,1,1,1
6277566,Townhouse,Private room,2,1,2,2
19328724,Apartment,Private room,1,1,1,1
13450030,Apartment,Private room,2,2,1,1
19593942,House,Private room,2,1,1,1
18772750,Apartment,Private room,2,1,2,2
16266227,Apartment,Private room,2,1,1,1
7395978,Apartment,Private room,2,1,1,1
13515084,House,Private room,2,2,1,1
10730102,Apartment,Private room,2,1,1,1
8714682,Apartment,Private room,1,1,1,1
14153636,House,Private room,2,1,1,1
10807,House,Private room,2,1,1,1
14203428,Apartment,Private room,2,1,1,1
5858133,House,Private room,2,1,1,1
18774656,Apartment,Entire home/apt,3,1,1,2
16188636,House,Private room,2,1,1,1
8238078,House,Private room,1,3,1,1
9615932,Condominium,Private room,2,1,1,1
95453,Apartment,Entire home/apt,2,1,0,1
831744,Apartment,Entire home/apt,3,1,1,2
11512755,Apartment,Entire home/apt,4,1,2,2
13590412,Apartment,Entire home/apt,4,1,1,2
11304657,Apartment,Entire home/apt,4,1,2,2
5762866,Apartment,Entire home/apt,4,1,1,1
7894645,House,Private room,1,2,1,1
15498722,House,Private room,2,1,1,1
19183472,Condominium,Private room,2,1,1,1
17920651,Apartment,Private room,1,1,1,1
7716034,Apartment,Entire home/apt,4,1,2,2
13004551,Condominium,Entire home/apt,6,2,2,3
16120067,Apartment,Entire home/apt,3,1,1,1
12233830,Apartment,Entire home/apt,6,1,3,4
21000720,Condominium,Entire home/apt,10,1,4,5
9109401,Condominium,Entire home/apt,7,1,3,3
18376729,Apartment,Private room,2,1,1,1
20607519,House,Entire home/apt,5,1,2,2
12270833,Apartment,Entire home/apt,5,1,2,2
17264839,House,Entire home/apt,6,3,4,4
20967455,Apartment,Shared room,1,2,1,1
13355213,House,Shared room,1,2,1,1
4598026,Apartment,Shared room,1,1,1,1
13996398,Apartment,Private room,2,1,1,1
19622535,Apartment,Entire home/apt,8,1,3,3
20967261,Apartment,Entire home/apt,4,1,1,2
19182691,Condominium,Entire home/apt,6,1,2,4
15235199,Apartment,Entire home/apt,4,1,1,2
3701108,Apartment,Entire home/apt,2,1,0,1
16983905,House,Private room,1,3,1,1
8034092,House,Private room,1,3,1,1
13509242,Apartment,Entire home/apt,1,1,1,1
13530359,Apartment,Private room,1,2,1,1
18874371,Apartment,Private room,2,1,1,1
7561220,House,Private room,1,2,1,1
18635413,Apartment,Entire home/apt,2,1,1,1
4964365,Apartment,Entire home/apt,5,1,2,2
17940636,Apartment,Private room,2,2,1,1
17268897,Apartment,Private room,1,2,1,1
10436811,Apartment,Private room,2,1,1,1
16810221,House,Private room,6,1,1,2
19769905,Apartment,Private room,1,1,1,1
19005408,Apartment,Entire home/apt,8,1,3,3
18792346,Apartment,Entire home/apt,6,1,2,3
8552338,House,Private room,2,2,1,1
15499116,House,Private room,2,1,1,1
18005582,Apartment,Private room,2,1,1,1
19676676,Apartment,Entire home/apt,4,1,1,2
10810,Apartment,Entire home/apt,5,1,2,4
15498967,House,Private room,2,1,1,1
14220964,House,Private room,2,1,1,1
7732851,Apartment,Entire home/apt,4,1,2,2
10032327,Apartment,Entire home/apt,4,1,1,2
13327034,House,Private room,1,2,1,1
9878725,House,Private room,2,2,1,1
10021398,Apartment,Private room,2,1,1,1
20946797,Apartment,Private room,1,1,1,1
14253149,House,Private room,2,1,1,2
17153135,Apartment,Private room,1,2,1,1
13466700,House,Private room,1,3,1,1
7797744,House,Private room,1,2,1,1
13024208,Condominium,Entire home/apt,2,1,1,1
15498193,House,Private room,1,1,1,1
15124883,House,Private room,1,1,1,1
14416538,House,Private room,2,1,1,2
13236820,Apartment,Private room,2,1,1,1
13782612,Apartment,Private room,2,1,1,1
17249161,Apartment,Private room,1,1,1,1
15498000,House,Private room,2,2,1,1
13007112,Apartment,Private room,2,2,1,1
19839113,Apartment,Private room,1,1,1,1
18674619,Apartment,Private room,2,1,1,1
14572515,Apartment,Private room,1,1,1,1
16086871,House,Private room,1,3,1,1
17942714,Apartment,Private room,1,2,1,1
19346500,Apartment,Entire home/apt,2,1,1,1
11022736,Apartment,Entire home/apt,3,1,0,2
15626546,Apartment,Entire home/apt,4,1,2,2
19623990,Apartment,Entire home/apt,8,1,3,2
7931331,Apartment,Entire home/apt,6,2,2,3
3519768,Apartment,Entire home/apt,3,1,1,3
17806559,House,Private room,1,1,1,3
2050034,Apartment,Private room,3,1,1,2
20623206,Other,Private room,2,1,1,1
15068390,House,Private room,2,2,1,1
6761345,Apartment,Private room,1,1,1,1
20212582,Apartment,Private room,2,1,1,1
13879099,Apartment,Private room,1,1,1,1
15559436,Apartment,Entire home/apt,4,1,1,3
7449388,Apartment,Private room,2,1,1,2
13685207,Apartment,Entire home/apt,6,2,3,3
17789443,House,Private room,7,1,1,4
4909590,Apartment,Entire home/apt,4,1,0,3
9496337,House,Private room,3,1,1,2
8301150,Apartment,Entire home/apt,2,1,1,1
16312885,Apartment,Private room,2,1,1,1
18447531,Apartment,Entire home/apt,4,2,2,2
14231514,Apartment,Private room,1,1.5,1,1
11528125,Apartment,Private room,2,1,1,1
21227973,Apartment,Entire home/apt,4,1,2,2
15738758,House,Private room,2,2,1,1
7055184,House,Private room,1,1,1,1
4526384,Apartment,Entire home/apt,6,2,4,6
1582688,House,Private room,2,2,1,1
17139798,Apartment,Private room,2,1,1,1
19015741,Apartment,Private room,1,1,1,1
12592696,Apartment,Private room,1,1,1,1
12871137,House,Shared room,1,1,1,1
10724635,House,Private room,1,2,1,1
6923942,Apartment,Private room,1,1,1,1
8758450,Apartment,Private room,2,1,1,2
17939305,Apartment,Private room,1,1,1,1
12931313,House,Private room,1,2,1,1
20888349,Apartment,Private room,2,1,1,1
18276993,Apartment,Entire home/apt,8,1,3,4
5661246,House,Entire home/apt,2,1,0,1
15769929,Apartment,Entire home/apt,8,1,4,5
5593939,Apartment,Entire home/apt,4,1,1,2
13345701,Apartment,Private room,2,2,1,1
17802176,House,Private room,7,1,1,4
15672225,Apartment,Entire home/apt,6,2,3,3
9593141,Apartment,Entire home/apt,4,1,2,2
18485290,Apartment,Entire home/apt,8,1,2,2
13656292,Apartment,Entire home/apt,6,2,3,4
12755021,House,Entire home/apt,3,1,1,2
7479725,House,Private room,2,2,1,1
14311859,Apartment,Private room,1,1,1,1
18600221,Apartment,Shared room,2,1,1,1
13017064,Condominium,Entire home/apt,4,2,2,2
18974032,Apartment,Private room,2,1,1,1
18472852,Apartment,Private room,1,1,1,1
16013973,Apartment,Entire home/apt,6,1,2,3
15222071,Apartment,Private room,2,1,1,1
19734101,Apartment,Entire home/apt,6,1,1,2
9969226,Apartment,Entire home/apt,4,1,1,1
7052847,Apartment,Private room,2,1,1,2
18141101,Townhouse,Private room,1,1,1,1
15916518,Apartment,Private room,8,1,1,4
10208321,Apartment,Private room,2,1,1,1
20623243,Apartment,Entire home/apt,4,1,2,2
9445192,Apartment,Private room,1,1,1,1
13295386,Apartment,Private room,2,1,1,1
5775139,Villa,Private room,2,1,1,1
14413896,House,Private room,2,1,1,1
15376050,Apartment,Private room,2,1,1,1
18275579,Condominium,Private room,2,1,1,1
19014867,Apartment,Entire home/apt,2,1,1,1
15342774,Apartment,Private room,2,1,1,1
6823017,House,Private room,2,2,1,1
9854083,House,Private room,1,2.5,1,1
15129089,House,Private room,2,1.5,1,1
7462268,House,Private room,1,2,1,1
10231171,House,Private room,2,2,1,1
12262803,Apartment,Private room,2,1,1,1
14605670,House,Private room,1,3,1,1
18324409,Apartment,Private room,2,1,1,1
13278130,Apartment,Private room,2,1,1,1
7052171,House,Private room,1,2,1,1
12540640,Apartment,Shared room,2,1,1,1
9110708,Apartment,Entire home/apt,3,1,1,2
15850186,Apartment,Private room,4,1,1,2
14473911,Apartment,Entire home/apt,4,2,2,2
14916248,Apartment,Entire home/apt,2,1,1,1
7346760,Apartment,Private room,2,1,1,1
6370235,Apartment,Entire home/apt,5,1,2,3
18946874,Apartment,Private room,2,1,1,1
18586421,Apartment,Private room,1,1,1,1
7868209,Apartment,Private room,2,1,1,1
16507969,Apartment,Private room,2,1,1,1
14473564,Apartment,Entire home/apt,4,2,2,2
5871900,House,Private room,1,3,1,1
6838488,Apartment,Entire home/apt,12,2.5,4,6
9541666,Apartment,Entire home/apt,2,1,1,1
14768122,House,Private room,1,1.5,1,1
6854357,Apartment,Private room,2,1,1,1
14473323,Apartment,Entire home/apt,4,2,2,2
8607856,Apartment,Entire home/apt,5,1,2,2
12752442,Apartment,Entire home/apt,2,1,1,1
9885963,House,Private room,1,1,1,1
5870922,Apartment,Private room,2,1,1,1
12409042,Apartment,Private room,2,1,1,1
15493003,House,Private room,2,2.5,1,1
12489909,Apartment,Private room,2,1,3,1
14055624,Apartment,Private room,1,1.5,1,1
12522565,Apartment,Private room,2,1,1,1
19830215,Apartment,Entire home/apt,3,1,1,2
13685592,Apartment,Entire home/apt,6,2,3,3
8704828,Apartment,Private room,2,1,1,1
13685577,Apartment,Entire home/apt,6,2,3,4
18175131,Apartment,Private room,2,2,1,1
12735111,House,Entire home/apt,1,1,0,1
15569507,Apartment,Entire home/apt,2,1,0,1
13443430,Apartment,Private room,1,1,1,1
13685228,Apartment,Entire home/apt,4,1,1,2
1839549,House,Private room,2,2,1,1
10637535,Apartment,Entire home/apt,4,1,2,3
6476613,Apartment,Private room,2,0,1,1
18488815,House,Private room,1,1,1,1
12997334,Apartment,Entire home/apt,4,1,1,2
9834617,House,Private room,1,3,1,1
19779706,Apartment,Entire home/apt,6,1,2,3
13733887,House,Entire home/apt,7,2,3,3
14651378,Apartment,Entire home/apt,2,1,0,1
15902263,House,Private room,4,1,1,2
20171412,Apartment,Private room,1,1,1,1
17157998,Apartment,Entire home/apt,6,2,4,4
17403733,Apartment,Private room,2,1,1,1
13684464,Apartment,Entire home/apt,6,2,3,3
14487262,Apartment,Entire home/apt,4,2,2,2
20456058,Apartment,Entire home/apt,2,1,1,1
19096176,House,Private room,1,2.5,0,1
15404685,House,Private room,2,2,1,1
7245413,Apartment,Shared room,2,1,1,1
5967421,Apartment,Private room,2,1,1,1
13684251,Apartment,Entire home/apt,4,1,2,2
14650655,Apartment,Entire home/apt,3,1,0,1
16288982,House,Private room,2,2,1,1
12253499,Apartment,Entire home/apt,1,1,0,1
13126713,House,Private room,2,2,1,1
18238531,Apartment,Shared room,1,2,1,1
20810636,Apartment,Entire home/apt,6,1,2,2
19018404,Apartment,Private room,2,1,1,1
12176027,House,Private room,2,1,1,1
10123024,Apartment,Entire home/apt,2,1,1,1
17959491,Apartment,Private room,1,2,1,1
9533193,Apartment,Private room,2,1,1,1
6179374,House,Private room,1,2,1,1
21039469,Apartment,Entire home/apt,6,2,3,3
17271128,Apartment,Entire home/apt,4,1,1,1
9570618,Condominium,Private room,3,1,1,2
5884210,House,Private room,1,1,1,1
18760070,Apartment,Private room,2,1,1,1
14251839,House,Private room,2,1,1,1
19437268,Apartment,Private room,3,1,3,2
8751275,Apartment,Private room,2,1,1,1
21022858,Apartment,Entire home/apt,4,2,2,2
8112652,House,Private room,1,3,1,1
2930663,House,Private room,2,2,1,1
15124436,House,Private room,1,1,1,1
21038943,Apartment,Private room,2,1,1,1
17844037,Apartment,Entire home/apt,4,1,2,2
21055294,Apartment,Entire home/apt,1,1,0,1
1525494,House,Private room,2,2,1,1
17008347,House,Private room,4,1,1,2
17156164,Apartment,Private room,1,2,1,1
20285047,House,Private room,2,2,1,1
8029788,Apartment,Entire home/apt,3,1,2,2
11896394,Apartment,Entire home/apt,2,1,1,2
18154910,Apartment,Private room,1,1,0,1
19679007,Apartment,Private room,2,1,1,1
17139006,Apartment,Private room,2,2,1,1
13681910,Apartment,Entire home/apt,6,2,3,3
20645105,Apartment,Private room,1,1,1,1
17367804,Apartment,Private room,2,1,1,1
2114274,Apartment,Private room,2,1,1,1
7783953,House,Private room,2,1,1,1
15123918,Apartment,Entire home/apt,3,1,1,1
14044530,Apartment,Private room,2,1,1,1
2672058,Apartment,Private room,2,1,1,1
19229464,Apartment,Private room,1,1,1,1
